System Code,School Code,System Name,School Name,Number Received SGP,"Median
SGP",% Low Growth,% Typical Growth,% High Growth,Number Received SGP.1,"Median
SGP.1",% Low Growth.1,% Typical Growth.1,% High Growth.1
635,4052,COLQUITT COUNTY,HAMILTON ELEMENTARY SCHOOL,34,52.5,41.1764705882353,17.647058823529413,41.1764705882353,34,56.5,20.58823529411765,47.05882352941177,32.35294117647059
635,5054,COLQUITT COUNTY,SUNSET ELEMENTARY SCHOOL,57,60,33.333333333333336,22.80701754385965,43.85964912280702,58,35,48.275862068965516,27.586206896551722,24.137931034482758
636,102,COLUMBIA COUNTY,LEWISTON ELEMENTARY SCHOOL,131,74,16.03053435114504,25.19083969465649,58.778625954198475,131,62,25.19083969465649,29.770992366412212,45.038167938931295
636,106,COLUMBIA COUNTY,RIVER RIDGE ELEMENTARY,128,60,26.5625,32.03125,41.40625,128,61,21.875,33.59375,44.53125
636,186,COLUMBIA COUNTY,EVANS ELEMENTARY SCHOOL,119,57,29.41176470588235,29.41176470588235,41.1764705882353,119,31,52.94117647058823,28.571428571428573,18.48739495798319
636,188,COLUMBIA COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,93,64,23.655913978494624,29.032258064516128,47.31182795698925,93,62,25.806451612903224,27.956989247311828,46.236559139784944
636,190,COLUMBIA COUNTY,BROOKWOOD ELEMENTARY SCHOOL,91,56,26.373626373626372,32.967032967032964,40.65934065934066,91,53,31.86813186813187,30.76923076923077,37.362637362637365
636,192,COLUMBIA COUNTY,STEVENS CREEK ELEMENTARY SCHOOL,145,67,20.689655172413794,28.275862068965516,51.03448275862069,145,45,37.241379310344826,35.86206896551724,26.896551724137932
636,194,COLUMBIA COUNTY,RIVERSIDE ELEMENTARY SCHOOL,110,58,32.72727272727273,26.363636363636363,40.90909090909091,110,57,31.818181818181817,30.90909090909091,37.27272727272727
636,208,COLUMBIA COUNTY,CEDAR RIDGE ELEMENTARY SCHOOL,171,59,25.730994152046783,32.748538011695906,41.52046783625731,171,61,19.883040935672515,34.50292397660819,45.6140350877193
636,212,COLUMBIA COUNTY,BAKER PLACE ELEMENTARY,144,61.5,30.555555555555557,26.38888888888889,43.05555555555556,144,66.5,17.36111111111111,31.944444444444443,50.69444444444444
636,297,COLUMBIA COUNTY,GREENBRIER ELEMENTARY SCHOOL,98,54,29.591836734693878,32.6530612244898,37.755102040816325,98,68,21.428571428571427,27.551020408163264,51.02040816326531
636,397,COLUMBIA COUNTY,EUCHEE CREEK ELEMENTARY SCHOOL,99,41,41.41414141414141,33.333333333333336,25.252525252525253,99,46,33.333333333333336,35.35353535353536,31.31313131313131
636,398,COLUMBIA COUNTY,PARKWAY ELEMENTARY SCHOOL,113,58,30.088495575221238,27.43362831858407,42.47787610619469,113,40,44.24778761061947,31.858407079646017,23.893805309734514
636,2052,COLUMBIA COUNTY,MARTINEZ ELEMENTARY SCHOOL,123,58,24.390243902439025,33.333333333333336,42.27642276422764,123,64,17.88617886178862,33.333333333333336,48.78048780487805
636,3052,COLUMBIA COUNTY,NORTH COLUMBIA ELEMENTARY SCHOOL,66,52,30.303030303030305,33.333333333333336,36.36363636363637,66,60,27.272727272727273,28.78787878787879,43.93939393939394
636,4052,COLUMBIA COUNTY,NORTH HARLEM ELEMENTARY SCHOOL,138,64,24.63768115942029,27.536231884057973,47.82608695652174,137,51,32.846715328467155,28.467153284671532,38.68613138686131
636,5050,COLUMBIA COUNTY,GROVETOWN ELEMENTARY SCHOOL,132,53,34.09090909090909,25,40.90909090909091,132,53.5,36.36363636363637,30.303030303030305,33.333333333333336
636,5052,COLUMBIA COUNTY,SOUTH COLUMBIA ELEMENTARY SCHOOL,50,63,24,28,48,50,73.5,12,24,64
637,104,COOK COUNTY,COOK ELEMENTARY SCHOOL,196,41,43.87755102040816,28.571428571428573,27.551020408163264,196,40,45.40816326530612,30.612244897959183,23.979591836734695
638,101,COWETA COUNTY,ARBOR SPRINGS ELEMENTARY,61,42,39.34426229508197,32.78688524590164,27.868852459016395,61,65,14.754098360655737,36.0655737704918,49.18032786885246
638,103,COWETA COUNTY,WILLIS ROAD ELEMENTARY,117,38,48.717948717948715,26.495726495726494,24.786324786324787,117,56,27.35042735042735,33.333333333333336,39.31623931623932
638,115,COWETA COUNTY,BROOKS ELEMENTARY,124,43.5,38.70967741935484,33.87096774193548,27.419354838709676,122,70,13.934426229508198,30.327868852459016,55.73770491803279
638,189,COWETA COUNTY,WHITE OAK ELEMENTARY SCHOOL,101,30,56.43564356435643,23.762376237623762,19.801980198019802,99,26,59.5959595959596,23.232323232323232,17.171717171717173
638,191,COWETA COUNTY,CANONGATE ELEMENTARY SCHOOL,105,53,31.428571428571427,36.19047619047619,32.38095238095238,105,51,30.476190476190474,35.23809523809524,34.285714285714285
638,192,COWETA COUNTY,NEWNAN CROSSING ELEMENTARY SCHOOL,144,55.5,22.22222222222222,40.27777777777778,37.5,140,43.5,37.142857142857146,29.285714285714285,33.57142857142857
638,195,COWETA COUNTY,JEFFERSON PARKWAY ELEMENTARY SCHOOL,66,43.5,37.878787878787875,34.84848484848485,27.272727272727273,64,76,9.375,31.25,59.375
638,199,COWETA COUNTY,POPLAR ROAD ELEMENTARY SCHOOL,76,35,48.68421052631579,25,26.31578947368421,76,44.5,40.78947368421053,32.89473684210526,26.31578947368421
638,201,COWETA COUNTY,WELCH ELEMENTARY SCHOOL,139,61,19.424460431654676,34.53237410071942,46.0431654676259,136,64,24.264705882352942,26.470588235294116,49.26470588235294
638,203,COWETA COUNTY,GLANTON ELEMENTARY,41,42,46.34146341463415,21.951219512195124,31.70731707317073,40,27.5,62.5,32.5,5
638,295,COWETA COUNTY,THOMAS CROSSROADS ELEMENTARY SCHOOL,57,47,43.85964912280702,22.80701754385965,33.333333333333336,57,53,33.333333333333336,35.08771929824562,31.57894736842105
638,1050,COWETA COUNTY,ARNCO-SARGENT ELEMENTARY SCHOOL,57,36,49.12280701754386,26.31578947368421,24.56140350877193,57,49,31.57894736842105,42.10526315789474,26.31578947368421
638,1054,COWETA COUNTY,RUTH HILL ELEMENTARY SCHOOL,55,23,65.45454545454545,20,14.545454545454545,54,24.5,62.96296296296296,25.925925925925927,11.11111111111111
638,2050,COWETA COUNTY,ATKINSON ELEMENTARY SCHOOL,49,53,32.6530612244898,34.69387755102041,32.6530612244898,49,60,20.408163265306122,40.816326530612244,38.775510204081634
638,2052,COWETA COUNTY,EASTSIDE ELEMENTARY SCHOOL,86,37.5,41.86046511627907,36.04651162790697,22.093023255813954,86,74,15.116279069767442,24.41860465116279,60.46511627906977
638,2056,COWETA COUNTY,NORTHSIDE ELEMENTARY SCHOOL,67,52,31.34328358208955,31.34328358208955,37.3134328358209,66,28.5,56.06060606060606,24.242424242424242,19.696969696969695
638,3052,COWETA COUNTY,ELM STREET ELEMENTARY SCHOOL,83,47,31.325301204819276,42.16867469879518,26.50602409638554,83,71,24.096385542168676,21.686746987951807,54.21686746987952
638,3054,COWETA COUNTY,MORELAND ELEMENTARY SCHOOL,80,59.5,35,25,40,80,63,18.75,37.5,43.75
638,5056,COWETA COUNTY,WESTERN ELEMENTARY SCHOOL,59,45,37.28813559322034,28.8135593220339,33.898305084745765,59,61,22.033898305084747,38.983050847457626,38.983050847457626
639,192,CRAWFORD COUNTY,CRAWFORD COUNTY ELEMENTARY,113,33,53.982300884955755,31.858407079646017,14.15929203539823,113,15,70.79646017699115,23.008849557522122,6.1946902654867255
640,2052,CRISP COUNTY,CRISP COUNTY ELEMENTARY SCHOOL,211,49,28.90995260663507,37.91469194312796,33.175355450236964,210,48,32.38095238095238,36.666666666666664,30.952380952380953
641,101,DADE COUNTY,DADE ELEMENTARY SCHOOL,118,41.5,44.067796610169495,22.88135593220339,33.05084745762712,118,38.5,47.45762711864407,27.966101694915253,24.576271186440678
641,275,DADE COUNTY,DAVIS ELEMENTARY SCHOOL,33,39,45.45454545454545,33.333333333333336,21.21212121212121,33,26,63.63636363636363,27.272727272727273,9.090909090909092
642,103,DAWSON COUNTY,KILOUGH ELEMENTARY SCHOOL,58,36.5,43.10344827586207,25.862068965517242,31.03448275862069,58,49,36.206896551724135,37.93103448275862,25.862068965517242
642,111,DAWSON COUNTY,RIVERVIEW ELEMENTARY SCHOOL,69,63,24.63768115942029,26.08695652173913,49.27536231884058,69,60,31.884057971014492,30.434782608695652,37.68115942028985
642,189,DAWSON COUNTY,ROBINSON ELEMENTARY SCHOOL,93,39,43.01075268817204,31.182795698924732,25.806451612903224,93,52,32.25806451612903,36.55913978494624,31.182795698924732
642,199,DAWSON COUNTY,BLACK'S MILL ELEMENTARY SCHOOL,76,46.5,35.526315789473685,26.31578947368421,38.1578947368421,76,67,21.05263157894737,27.63157894736842,51.31578947368421
643,2052,DECATUR COUNTY,HUTTO ELEMENTARY SCHOOL,232,47,40.08620689655172,32.327586206896555,27.586206896551722,232,50.5,34.48275862068966,28.017241379310345,37.5
644,100,DEKALB COUNTY,NARVIE HARRIS ELEMENTARY SCHOOL,98,67,20.408163265306122,28.571428571428573,51.02040816326531,96,83,8.333333333333334,19.791666666666668,71.875
644,102,DEKALB COUNTY,WYNBROOKE ELEMENTARY SCHOOL,92,72,18.47826086956522,25,56.52173913043478,92,72,14.130434782608695,30.434782608695652,55.43478260869565
644,107,DEKALB COUNTY,FLAT ROCK ELEMENTARY SCHOOL,136,57,32.35294117647059,25.735294117647058,41.911764705882355,136,57.5,27.941176470588236,32.35294117647059,39.705882352941174
644,108,DEKALB COUNTY,PRINCETON ELEMENTARY SCHOOL,110,54,29.09090909090909,29.09090909090909,41.81818181818182,110,44,32.72727272727273,40.90909090909091,26.363636363636363
644,113,DEKALB COUNTY,DEKALB PREPARATORY ACADEMY CHARTER,53,46,37.735849056603776,37.735849056603776,24.528301886792452,53,21,75.47169811320755,20.754716981132077,3.7735849056603774
644,173,DEKALB COUNTY,VANDERLYN ELEMENTARY SCHOOL,55,44,36.36363636363637,40,23.636363636363637,55,55,25.454545454545453,45.45454545454545,29.09090909090909
644,175,DEKALB COUNTY,AUSTIN ELEMENTARY SCHOOL,89,45,37.07865168539326,34.831460674157306,28.089887640449437,89,64,13.48314606741573,37.07865168539326,49.438202247191015
644,181,DEKALB COUNTY,ELDRIDGE L. MILLER ELEMENTARY SCHOO,60,63.5,26.666666666666668,25,48.333333333333336,60,60.5,26.666666666666668,26.666666666666668,46.666666666666664
644,188,DEKALB COUNTY,PANOLA WAY ELEMENTARY SCHOOL,90,53.5,31.11111111111111,33.333333333333336,35.55555555555556,90,50,32.22222222222222,31.11111111111111,36.666666666666664
644,190,DEKALB COUNTY,PINE RIDGE ELEMENTARY SCHOOL,73,57,21.91780821917808,35.61643835616438,42.465753424657535,73,45,42.465753424657535,28.767123287671232,28.767123287671232
644,191,DEKALB COUNTY,BROWNS MILL ELEMENTARY SCHOOL,65,36,46.15384615384615,29.23076923076923,24.615384615384617,64,25,62.5,17.1875,20.3125
644,197,DEKALB COUNTY,MARBUT ELEMENTARY SCHOOL,62,53.5,33.87096774193548,32.25806451612903,33.87096774193548,61,44,32.78688524590164,42.622950819672134,24.59016393442623
644,214,DEKALB COUNTY,DUNWOODY ELEMENTARY SCHOOL,92,57.5,29.347826086956523,29.347826086956523,41.30434782608695,92,61,22.82608695652174,33.69565217391305,43.47826086956522
644,215,DEKALB COUNTY,MUSEUM SCHOOL AVONDALE ESTATES,61,67,16.39344262295082,32.78688524590164,50.81967213114754,61,58,21.311475409836067,37.704918032786885,40.98360655737705
644,272,DEKALB COUNTY,ROCKBRIDGE ELEMENTARY SCHOOL,119,67,20.168067226890756,29.41176470588235,50.42016806722689,118,70,17.796610169491526,30.508474576271187,51.69491525423729
644,275,DEKALB COUNTY,CEDAR GROVE ELEMENTARY SCHOOL,77,45,36.36363636363637,37.66233766233766,25.974025974025974,76,41,44.73684210526316,35.526315789473685,19.736842105263158
644,288,DEKALB COUNTY,KITTREDGE MAGNET SCHOOL,156,68,19.871794871794872,24.358974358974358,55.76923076923077,155,70,14.838709677419354,32.903225806451616,52.25806451612903
644,293,DEKALB COUNTY,SHADOW ROCK ELEMENTARY SCHOOL,60,33.5,50,31.666666666666668,18.333333333333332,60,40,45,38.333333333333336,16.666666666666668
644,297,DEKALB COUNTY,"EDWARD L. BOUIE, SR. ELEMENTARY SCH",86,55,22.093023255813954,40.69767441860465,37.2093023255814,86,52,31.3953488372093,34.883720930232556,33.72093023255814
644,305,DEKALB COUNTY,OAKVIEW ELEMENTARY,96,46,37.5,29.166666666666668,33.333333333333336,94,52.5,37.234042553191486,24.46808510638298,38.297872340425535
644,309,DEKALB COUNTY,WADSWORTH MAGNET SCHOOL FOR HIGH AC,38,41.5,42.10526315789474,36.8421052631579,21.05263157894737,37,67,16.216216216216218,32.432432432432435,51.351351351351354
644,311,DEKALB COUNTY,LEADERSHIP PREPARATORY ACADEMY,28,76.5,7.142857142857143,10.714285714285714,82.14285714285714,28,60.5,28.571428571428573,32.142857142857146,39.285714285714285
644,314,DEKALB COUNTY,GLOBE ACADEMY CHARTER SCHOOL I,103,39,43.689320388349515,32.03883495145631,24.271844660194176,103,38,45.63106796116505,26.21359223300971,28.155339805825243
644,375,DEKALB COUNTY,FAIRINGTON ELEMENTARY SCHOOL,68,55.5,32.35294117647059,27.941176470588236,39.705882352941174,68,50.5,27.941176470588236,39.705882352941174,32.35294117647059
644,399,DEKALB COUNTY,ROBERT SHAW THEME SCHOOL,50,51,30,32,38,49,41,34.69387755102041,34.69387755102041,30.612244897959183
644,409,DEKALB COUNTY,RONALD E MCNAIR DISCOVER LEARNING A,79,51,29.11392405063291,31.645569620253166,39.24050632911393,79,46,40.50632911392405,22.78481012658228,36.70886075949367
644,475,DEKALB COUNTY,BOB MATHIS ELEMENTARY SCHOOL,50,70,16,32,52,50,32.5,52,30,18
644,575,DEKALB COUNTY,STONE MILL ELEMENTARY SCHOOL,79,43,37.9746835443038,34.177215189873415,27.848101265822784,79,35,49.36708860759494,29.11392405063291,21.518987341772153
644,675,DEKALB COUNTY,WOODRIDGE ELEMENTARY SCHOOL,56,57,32.142857142857146,35.714285714285715,32.142857142857146,56,50,39.285714285714285,35.714285714285715,25
644,805,DEKALB COUNTY,INTERNATIONAL COMMUNITY SCHOOL,69,69,18.840579710144926,26.08695652173913,55.072463768115945,69,67,14.492753623188406,30.434782608695652,55.072463768115945
644,1010,DEKALB COUNTY,DEKALB AGRICULTURE TECHNOLOGY AND E,82,47.5,37.80487804878049,30.48780487804878,31.70731707317073,82,27.5,52.4390243902439,39.02439024390244,8.536585365853659
644,1050,DEKALB COUNTY,DEKALB ELEMENTARY SCHOOL OF THE ART,53,43,35.84905660377358,35.84905660377358,28.30188679245283,53,53,35.84905660377358,30.18867924528302,33.9622641509434
644,1052,DEKALB COUNTY,BROCKETT ELEMENTARY SCHOOL,64,61.5,31.25,20.3125,48.4375,64,43.5,40.625,39.0625,20.3125
644,1053,DEKALB COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,79,58,29.11392405063291,31.645569620253166,39.24050632911393,79,43,41.77215189873418,39.24050632911393,18.9873417721519
644,1054,DEKALB COUNTY,COLUMBIA ELEMENTARY SCHOOL,56,46,37.5,26.785714285714285,35.714285714285715,57,73,19.29824561403509,24.56140350877193,56.14035087719298
644,1055,DEKALB COUNTY,DRESDEN ELEMENTARY SCHOOL,85,51,38.8235294117647,18.823529411764707,42.35294117647059,86,51.5,34.883720930232556,34.883720930232556,30.232558139534884
644,1056,DEKALB COUNTY,EVANSDALE ELEMENTARY SCHOOL,82,37.5,46.34146341463415,28.048780487804876,25.609756097560975,82,28.5,57.31707317073171,30.48780487804878,12.195121951219512
644,1059,DEKALB COUNTY,IDLEWOOD ELEMENTARY SCHOOL,126,68,23.015873015873016,23.80952380952381,53.17460317460318,125,77,12,24,64
644,1061,DEKALB COUNTY,LIVSEY ELEMENTARY SCHOOL,41,60,34.146341463414636,29.26829268292683,36.58536585365854,41,50,36.58536585365854,31.70731707317073,31.70731707317073
644,1071,DEKALB COUNTY,WOODWARD ELEMENTARY SCHOOL,67,75,16.417910447761194,23.880597014925375,59.701492537313435,67,61,19.402985074626866,38.80597014925373,41.791044776119406
644,1101,DEKALB COUNTY,PEACHCREST ELEMENTARY SCHOOL,92,50.5,31.52173913043478,31.52173913043478,36.95652173913044,91,42,41.75824175824176,27.47252747252747,30.76923076923077
644,1103,DEKALB COUNTY,BARACK H OBAMA ELEMENTARY MAGNET SC,132,48,34.84848484848485,38.63636363636363,26.515151515151516,132,46,35.60606060606061,40.15151515151515,24.242424242424242
644,1104,DEKALB COUNTY,JOHN ROBERT LEWIS ELEMENTARY SCHOOL,138,41.5,39.130434782608695,32.608695652173914,28.26086956521739,139,42,42.44604316546763,33.093525179856115,24.46043165467626
644,1105,DEKALB COUNTY,DORAVILLE UNITED ELEMENTARY SCHOOL,115,72,20,25.217391304347824,54.78260869565217,116,52.5,29.310344827586206,35.3448275862069,35.3448275862069
644,2050,DEKALB COUNTY,ALLGOOD ELEMENTARY SCHOOL,91,57,28.571428571428573,30.76923076923077,40.65934065934066,90,45.5,41.111111111111114,33.333333333333336,25.555555555555557
644,2056,DEKALB COUNTY,FERNBANK ELEMENTARY SCHOOL,98,55.5,25.510204081632654,37.755102040816325,36.734693877551024,98,59,29.591836734693878,29.591836734693878,40.816326530612244
644,2058,DEKALB COUNTY,HENDERSON MILL ELEMENTARY SCHOOL,71,71,16.901408450704224,26.760563380281692,56.33802816901409,71,42,36.61971830985915,42.25352112676056,21.12676056338028
644,2059,DEKALB COUNTY,INDIAN CREEK ELEMENTARY SCHOOL,112,62,21.428571428571427,33.035714285714285,45.535714285714285,112,55,27.678571428571427,34.82142857142857,37.5
644,2061,DEKALB COUNTY,MCLENDON ELEMENTARY SCHOOL,44,56,27.272727272727273,29.545454545454547,43.18181818181818,44,60.5,20.454545454545453,40.90909090909091,38.63636363636363
644,2062,DEKALB COUNTY,MIDVALE ELEMENTARY SCHOOL,52,46,32.69230769230769,48.07692307692308,19.23076923076923,52,41.5,38.46153846153846,32.69230769230769,28.846153846153847
644,2065,DEKALB COUNTY,CARY REYNOLDS ELEMENTARY SCHOOL,34,54,32.35294117647059,26.470588235294116,41.1764705882353,33,38,42.42424242424242,39.39393939393939,18.181818181818183
644,2068,DEKALB COUNTY,STONE MOUNTAIN ELEMENTARY SCHOOL,40,47,37.5,32.5,30,39,72,20.512820512820515,25.641025641025642,53.84615384615385
644,3050,DEKALB COUNTY,ASHFORD PARK ELEMENTARY SCHOOL,71,66,29.577464788732396,18.309859154929576,52.11267605633803,70,63.5,17.142857142857142,40,42.857142857142854
644,3051,DEKALB COUNTY,BRIARLAKE ELEMENTARY SCHOOL,52,42,42.30769230769231,30.76923076923077,26.923076923076923,52,46,34.61538461538461,46.15384615384615,19.23076923076923
644,3052,DEKALB COUNTY,CANBY LANE ELEMENTARY SCHOOL,51,49,29.41176470588235,31.372549019607842,39.21568627450981,50,48,40,30,30
644,3053,DEKALB COUNTY,CHESNUT ELEMENTARY SCHOOL,56,44,41.07142857142857,23.214285714285715,35.714285714285715,56,46,39.285714285714285,39.285714285714285,21.428571428571427
644,3055,DEKALB COUNTY,DUNAIRE ELEMENTARY SCHOOL,45,57,26.666666666666668,35.55555555555556,37.77777777777778,45,48,33.333333333333336,28.88888888888889,37.77777777777778
644,3056,DEKALB COUNTY,FLAT SHOALS ELEMENTARY SCHOOL,83,41,44.57831325301205,31.325301204819276,24.096385542168676,82,36.5,47.5609756097561,24.390243902439025,28.048780487804876
644,3057,DEKALB COUNTY,HAMBRICK ELEMENTARY SCHOOL,74,60.5,32.432432432432435,25.675675675675677,41.891891891891895,75,56,20,42.666666666666664,37.333333333333336
644,3059,DEKALB COUNTY,JOLLY ELEMENTARY SCHOOL,83,59,21.686746987951807,37.34939759036145,40.963855421686745,84,48,30.952380952380953,34.523809523809526,34.523809523809526
644,3063,DEKALB COUNTY,OAK GROVE ELEMENTARY SCHOOL,33,61,24.242424242424242,36.36363636363637,39.39393939393939,33,43,36.36363636363637,39.39393939393939,24.242424242424242
644,3064,DEKALB COUNTY,PLEASANTDALE ELEMENTARY SCHOOL,70,41.5,41.42857142857143,27.142857142857142,31.428571428571427,70,44.5,44.285714285714285,30,25.714285714285715
644,3065,DEKALB COUNTY,ROCK CHAPEL ELEMENTARY SCHOOL,82,40,40.24390243902439,24.390243902439025,35.36585365853659,82,66,24.390243902439025,25.609756097560975,50
644,3067,DEKALB COUNTY,SMOKE RISE ELEMENTARY SCHOOL,75,53,28,37.333333333333336,34.666666666666664,74,42.5,36.486486486486484,33.78378378378378,29.72972972972973
644,3069,DEKALB COUNTY,TONEY ELEMENTARY SCHOOL,35,53,34.285714285714285,20,45.714285714285715,34,56,26.470588235294116,32.35294117647059,41.1764705882353
644,4051,DEKALB COUNTY,BRIAR VISTA ELEMENTARY SCHOOL,61,80,11.475409836065573,19.672131147540984,68.85245901639344,61,73,6.557377049180328,29.508196721311474,63.9344262295082
644,4052,DEKALB COUNTY,MURPHEY CANDLER ELEMENTARY SCHOOL,84,41.5,41.666666666666664,32.142857142857146,26.19047619047619,82,37.5,45.1219512195122,34.146341463414636,20.73170731707317
644,4058,DEKALB COUNTY,HIGHTOWER ELEMENTARY SCHOOL,94,39,46.808510638297875,20.21276595744681,32.97872340425532,94,47.5,37.234042553191486,34.04255319148936,28.72340425531915
644,4059,DEKALB COUNTY,KELLEY LAKE ELEMENTARY SCHOOL,27,69,33.333333333333336,11.11111111111111,55.55555555555556,27,90,7.407407407407407,3.7037037037037037,88.88888888888889
644,4060,DEKALB COUNTY,LAUREL RIDGE ELEMENTARY SCHOOL,56,52.5,30.357142857142858,28.571428571428573,41.07142857142857,55,61,32.72727272727273,20,47.27272727272727
644,4062,DEKALB COUNTY,MONTCLAIR ELEMENTARY SCHOOL,82,63,23.170731707317074,28.048780487804876,48.78048780487805,82,44.5,35.36585365853659,32.926829268292686,31.70731707317073
644,4063,DEKALB COUNTY,OAKCLIFF ELEMENTARY SCHOOL,95,72,23.157894736842106,22.105263157894736,54.73684210526316,95,73,10.526315789473685,27.36842105263158,62.10526315789474
644,4064,DEKALB COUNTY,RAINBOW ELEMENTARY SCHOOL,44,52.5,27.272727272727273,31.818181818181817,40.90909090909091,44,40,36.36363636363637,36.36363636363637,27.272727272727273
644,4065,DEKALB COUNTY,ROWLAND ELEMENTARY SCHOOL,57,56,28.07017543859649,31.57894736842105,40.35087719298246,58,51.5,31.03448275862069,41.37931034482759,27.586206896551722
644,4067,DEKALB COUNTY,SNAPFINGER ELEMENTARY SCHOOL,64,47.5,42.1875,29.6875,28.125,65,33,52.30769230769231,21.53846153846154,26.153846153846153
644,4068,DEKALB COUNTY,STONEVIEW ELEMENTARY SCHOOL,118,48.5,37.28813559322034,31.35593220338983,31.35593220338983,118,58.5,33.05084745762712,24.576271186440678,42.3728813559322
644,5050,DEKALB COUNTY,AVONDALE ELEMENTARY SCHOOL,44,66.5,22.727272727272727,27.272727272727273,50,44,64,31.818181818181817,20.454545454545453,47.72727272727273
644,5057,DEKALB COUNTY,HAWTHORNE ELEMENTARY SCHOOL,40,30,60,20,20,38,40,47.36842105263158,23.68421052631579,28.94736842105263
644,5058,DEKALB COUNTY,HUNTLEY HILLS ELEMENTARY SCHOOL,55,59,16.363636363636363,41.81818181818182,41.81818181818182,55,56,20,40,40
644,5059,DEKALB COUNTY,KINGSLEY ELEMENTARY SCHOOL,47,54,23.404255319148938,36.170212765957444,40.42553191489362,46,56.5,21.73913043478261,47.82608695652174,30.434782608695652
644,5062,DEKALB COUNTY,MONTGOMERY ELEMENTARY SCHOOL,84,48.5,30.952380952380953,36.904761904761905,32.142857142857146,84,47,33.333333333333336,38.095238095238095,28.571428571428573
644,5064,DEKALB COUNTY,REDAN ELEMENTARY SCHOOL,75,63,26.666666666666668,30.666666666666668,42.666666666666664,73,47,32.87671232876713,32.87671232876713,34.24657534246575
644,5065,DEKALB COUNTY,SAGAMORE HILLS ELEMENTARY SCHOOL,54,27.5,53.7037037037037,24.074074074074073,22.22222222222222,54,68.5,20.37037037037037,27.77777777777778,51.851851851851855
645,191,DODGE COUNTY,SOUTH DODGE ELEMENTARY SCHOOL,100,43.5,35,37,28,100,50.5,38,25,37
645,291,DODGE COUNTY,NORTH DODGE ELEMENTARY SCHOOL,96,46,34.375,41.666666666666664,23.958333333333332,96,43.5,38.541666666666664,37.5,23.958333333333332
646,104,DOOLY COUNTY,DOOLY COUNTY ELEMENTARY SCHOOL,67,36,49.25373134328358,32.83582089552239,17.91044776119403,67,25,58.208955223880594,23.880597014925375,17.91044776119403
647,102,DOUGHERTY COUNTY,LIVE OAK ELEMENTARY SCHOOL,98,47.5,36.734693877551024,38.775510204081634,24.489795918367346,98,19,72.44897959183673,21.428571428571427,6.122448979591836
647,105,DOUGHERTY COUNTY,ROBERT H HARVEY ELEMENTARY SCHOOL,58,50,34.48275862068966,36.206896551724135,29.310344827586206,58,59.5,24.137931034482758,37.93103448275862,37.93103448275862
647,199,DOUGHERTY COUNTY,LAMAR REESE SCHOOL OF THE ARTS,55,61,27.272727272727273,30.90909090909091,41.81818181818182,55,47,34.54545454545455,43.63636363636363,21.818181818181817
647,205,DOUGHERTY COUNTY,LINCOLN ELEMENTARY MAGNET SCHOOL,68,56.5,29.41176470588235,29.41176470588235,41.1764705882353,68,35,50,32.35294117647059,17.647058823529413
647,299,DOUGHERTY COUNTY,ALICE COACHMAN ELEMENTARY SCHOOL,54,45,40.74074074074074,27.77777777777778,31.48148148148148,54,43.5,33.333333333333336,29.62962962962963,37.03703703703704
647,399,DOUGHERTY COUNTY,"MARTIN LUTHER KING, JR. ELEMENTARY",52,41,40.38461538461539,30.76923076923077,28.846153846153847,51,68,15.686274509803921,31.372549019607842,52.94117647058823
647,2058,DOUGHERTY COUNTY,MORNINGSIDE ELEMENTARY SCHOOL,53,50,22.641509433962263,47.16981132075472,30.18867924528302,53,61,24.528301886792452,28.30188679245283,47.16981132075472
647,3058,DOUGHERTY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,36,50,25,38.888888888888886,36.111111111111114,35,53,28.571428571428573,34.285714285714285,37.142857142857146
647,3062,DOUGHERTY COUNTY,TURNER ELEMENTARY SCHOOL,69,51,37.68115942028985,33.333333333333336,28.985507246376812,69,53,24.63768115942029,34.78260869565217,40.57971014492754
647,4054,DOUGHERTY COUNTY,LAKE PARK ELEMENTARY SCHOOL,66,72,7.575757575757576,33.333333333333336,59.09090909090909,66,79,16.666666666666668,19.696969696969695,63.63636363636363
647,4060,DOUGHERTY COUNTY,SHERWOOD ACRES ELEMENTARY SCHOOL,101,41,46.53465346534654,26.73267326732673,26.73267326732673,101,42,36.633663366336634,40.59405940594059,22.77227722772277
647,5056,DOUGHERTY COUNTY,INTERNATIONAL STUDIES ELEMENTARY CH,68,60,25,29.41176470588235,45.588235294117645,68,71.5,11.764705882352942,29.41176470588235,58.8235294117647
647,5058,DOUGHERTY COUNTY,RADIUM SPRINGS ELEMENTARY SCHOOL,66,50,40.90909090909091,30.303030303030305,28.78787878787879,66,43,34.84848484848485,36.36363636363637,28.78787878787879
647,5062,DOUGHERTY COUNTY,WEST TOWN ELEMENTARY SCHOOL,55,49,29.09090909090909,41.81818181818182,29.09090909090909,55,51,34.54545454545455,34.54545454545455,30.90909090909091
648,104,DOUGLAS COUNTY,NORTH DOUGLAS ELEMENTARY SCHOOL,85,56,24.705882352941178,37.64705882352941,37.64705882352941,85,51,42.35294117647059,25.88235294117647,31.764705882352942
648,107,DOUGLAS COUNTY,BILL ARP ELEMENTARY SCHOOL,99,35,47.474747474747474,27.272727272727273,25.252525252525253,99,18,66.66666666666667,23.232323232323232,10.1010101010101
